COUNTY,CITY,cross_name,cross_x,cross_y,street1,street2,NUMBER_KILLED_last5,NUMBER_INJURED_last5,COUNT_PED_KILLED_last5,COUNT_PED_INJURED_last5,COUNT_BICYCLIST_KILLED_last5,COUNT_BICYCLIST_INJURED_last5,NUMBER_KILLED_last10,NUMBER_INJURED_last10,COUNT_PED_KILLED_last10,COUNT_PED_INJURED_last10,COUNT_BICYCLIST_KILLED_last10,COUNT_BICYCLIST_INJURED_last10
LOS ANGELES,LOS ANGELES,MASON AV/SHERMAN WY,-118.57973187260842,34.201026337656586,MASON AV,SHERMAN WY,0.0,51.0,0.0,4.0,0.0,0.0,0.0,100.0,0.0,4.0,0.0,1.0
LOS ANGELES,LOS ANGELES,KESTER AV/VICTORY BL,-118.45745327594038,34.18665973719329,KESTER AV,VICTORY BL,0.0,51.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,3.0,0.0,0.0
LOS ANGELES,LOS ANGELES,LINDLEY AV/ROSCOE BL,-118.52735994189139,34.220848728641215,LINDLEY AV,ROSCOE BL,0.0,50.0,0.0,0.0,0.0,1.0,2.0,103.0,0.0,2.0,0.0,1.0
LOS ANGELES,LOS ANGELES,FLORENCE AV/HOOVER ST,-118.28710841727273,33.97464074629616,FLORENCE AV,HOOVER ST,0.0,50.0,0.0,4.0,0.0,3.0,0.0,83.0,0.0,6.0,0.0,5.0
LOS ANGELES,LOS ANGELES,KESTER AV/VANOWEN ST,-118.45744361935449,34.19391948046924,KESTER AV,VANOWEN ST,0.0,49.0,0.0,4.0,0.0,0.0,0.0,93.0,0.0,10.0,0.0,0.0
LOS ANGELES,LOS ANGELES,BALBOA BL/SATICOY ST,-118.50116194391474,34.20841876145082,BALBOA BL,SATICOY ST,0.0,47.0,0.0,2.0,0.0,0.0,0.0,104.0,0.0,3.0,0.0,2.0
LOS ANGELES,LOS ANGELES,DE SOTO AV/NORDHOFF ST,-118.58854985770985,34.235477631201164,DE SOTO AV,NORDHOFF ST,0.0,47.0,0.0,3.0,0.0,1.0,0.0,86.0,0.0,3.0,0.0,1.0
LOS ANGELES,LOS ANGELES,4TH ST/GAFFEY ST,-118.29232413994802,33.74061651261989,4TH ST,GAFFEY ST,0.0,47.0,0.0,1.0,0.0,0.0,0.0,109.0,0.0,3.0,0.0,0.0
LOS ANGELES,LOS ANGELES,RESEDA BL/SATICOY ST,-118.53605259946852,34.20840566829195,RESEDA BL,SATICOY ST,0.0,46.0,0.0,4.0,0.0,2.0,1.0,113.0,0.0,6.0,0.0,5.0
LOS ANGELES,LOS ANGELES,VICTORY BL/WHITSETT AV,-118.40525991557293,34.18667865258349,VICTORY BL,WHITSETT AV,0.0,46.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,3.0,0.0,1.0
LOS ANGELES,LOS ANGELES,ROSCOE BL/TAMPA AV,-118.55352432013973,34.22047813711463,ROSCOE BL,TAMPA AV,0.0,46.0,0.0,1.0,0.0,0.0,2.0,98.0,1.0,6.0,0.0,1.0
LOS ANGELES,LOS ANGELES,RESEDA BL/VANOWEN ST,-118.53604325107077,34.193849560231115,RESEDA BL,VANOWEN ST,0.0,45.0,0.0,8.0,0.0,2.0,0.0,81.0,0.0,10.0,0.0,4.0
LOS ANGELES,LOS ANGELES,MANCHESTER AV/NORMANDIE AV,-118.30027315879259,33.96000625902095,MANCHESTER AV,NORMANDIE AV,0.0,45.0,0.0,1.0,0.0,2.0,0.0,104.0,0.0,4.0,0.0,2.0
LOS ANGELES,LOS ANGELES,LOUISE AV/SHERMAN WY,-118.5098224384917,34.201214247459994,LOUISE AV,SHERMAN WY,0.0,43.0,0.0,4.0,0.0,0.0,1.0,59.0,0.0,4.0,0.0,0.0
LOS ANGELES,LOS ANGELES,COLDWATER CANYON AV/VICTORY BL,-118.41381233407327,34.1866807763642,COLDWATER CANYON AV,VICTORY BL,0.0,43.0,0.0,3.0,0.0,0.0,0.0,97.0,0.0,10.0,0.0,1.0
LOS ANGELES,LOS ANGELES,CORBIN AV/PARTHENIA ST,-118.56229126687012,34.228229315155026,CORBIN AV,PARTHENIA ST,0.0,43.0,0.0,1.0,0.0,1.0,0.0,79.0,0.0,1.0,0.0,4.0
LOS ANGELES,LOS ANGELES,SHOUP AV/VENTURA BL,-118.6144851666843,34.16878230338173,SHOUP AV,VENTURA BL,0.0,42.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0
LOS ANGELES,LOS ANGELES,HIGHLAND AV/PAT MOORE WY,-118.33622894066329,34.111389503804766,HIGHLAND AV,PAT MOORE WY,0.0,42.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,FULTON AV/VICTORY BL,-118.42250161089942,34.18667959853735,FULTON AV,VICTORY BL,0.0,42.0,0.0,3.0,0.0,0.0,0.0,84.0,0.0,7.0,0.0,0.0
LOS ANGELES,LOS ANGELES,LINDLEY AV/SHERMAN WY,-118.52730700499073,34.20110161489672,LINDLEY AV,SHERMAN WY,0.0,41.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,4.0,0.0,1.0
LOS ANGELES,LOS ANGELES,LINDLEY AV/PARTHENIA ST,-118.52735262913534,34.228665141769206,LINDLEY AV,PARTHENIA ST,0.0,41.0,0.0,0.0,0.0,2.0,0.0,82.0,0.0,0.0,0.0,4.0
LOS ANGELES,LOS ANGELES,LASSEN ST/RESEDA BL,-118.53609270252029,34.249997402240275,LASSEN ST,RESEDA BL,0.0,41.0,0.0,2.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,3.0
LOS ANGELES,LOS ANGELES,ROSCOE BL/WILBUR AV,-118.54481567080258,34.22060546059659,ROSCOE BL,WILBUR AV,0.0,40.0,0.0,3.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,4.0
LOS ANGELES,LOS ANGELES,DEVONSHIRE ST/WOODLEY AV,-118.48484526631653,34.25741184048065,DEVONSHIRE ST,WOODLEY AV,0.0,40.0,0.0,1.0,0.0,0.0,1.0,66.0,1.0,1.0,0.0,2.0
LOS ANGELES,LOS ANGELES,FALLBROOK AV/VANOWEN ST,-118.62341187848789,34.19372370926978,FALLBROOK AV,VANOWEN ST,0.0,40.0,0.0,1.0,0.0,1.0,0.0,72.0,0.0,4.0,0.0,2.0
LOS ANGELES,LOS ANGELES,MAIN ST/MANCHESTER AV,-118.27388091869139,33.960088647648924,MAIN ST,MANCHESTER AV,0.0,40.0,0.0,2.0,0.0,1.0,1.0,84.0,0.0,4.0,0.0,5.0
LOS ANGELES,LOS ANGELES,IMPERIAL HWY/MAIN ST,-118.40176424783985,33.93140173506299,IMPERIAL HWY,MAIN ST,0.0,39.0,0.0,1.0,0.0,0.0,1.0,89.0,0.0,7.0,0.0,1.0
LOS ANGELES,LOS ANGELES,BALBOA BL/VANOWEN ST,-118.50111841883232,34.19389608900088,BALBOA BL,VANOWEN ST,0.0,38.0,0.0,6.0,0.0,1.0,0.0,89.0,0.0,10.0,0.0,2.0
LOS ANGELES,LOS ANGELES,TAMPA AV/VICTORY BL,-118.5534941919388,34.18657169610212,TAMPA AV,VICTORY BL,0.0,38.0,0.0,3.0,0.0,0.0,0.0,105.0,0.0,5.0,0.0,2.0
LOS ANGELES,LOS ANGELES,FLORENCE AV/WESTERN AV,-118.30898187267412,33.97456946061768,FLORENCE AV,WESTERN AV,0.0,38.0,0.0,3.0,0.0,0.0,0.0,101.0,0.0,8.0,0.0,2.0
LOS ANGELES,LOS ANGELES,RESEDA BL/VICTORY BL,-118.53602123020788,34.186574897263185,RESEDA BL,VICTORY BL,0.0,38.0,0.0,3.0,0.0,1.0,1.0,101.0,0.0,8.0,0.0,3.0
LOS ANGELES,LOS ANGELES,DEVONSHIRE ST/WOODMAN AV,-118.45425461560937,34.25719716452232,DEVONSHIRE ST,WOODMAN AV,0.0,38.0,0.0,2.0,0.0,1.0,0.0,69.0,0.0,2.0,0.0,1.0
LOS ANGELES,LOS ANGELES,LASSEN ST/TAMPA AV,-118.55359690446022,34.249998773261716,LASSEN ST,TAMPA AV,0.0,38.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,1.0,0.0,1.0
LOS ANGELES,LOS ANGELES,COLDWATER CANYON AV/VANOWEN ST,-118.41380626513258,34.19394302585286,COLDWATER CANYON AV,VANOWEN ST,0.0,37.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,2.0,0.0,2.0
LOS ANGELES,LOS ANGELES,PLUMMER ST/VAN NUYS BL,-118.45023618833034,34.242679103861605,PLUMMER ST,VAN NUYS BL,0.0,37.0,0.0,1.0,0.0,2.0,0.0,68.0,0.0,2.0,0.0,2.0
LOS ANGELES,LOS ANGELES,FLORENCE AV/VERMONT AV,-118.2917492910254,33.97462923156187,FLORENCE AV,VERMONT AV,0.0,37.0,0.0,4.0,0.0,0.0,1.0,88.0,1.0,7.0,0.0,5.0
LOS ANGELES,LOS ANGELES,SHERMAN WY/WINNETKA AV,-118.57099782430664,34.201134619335534,SHERMAN WY,WINNETKA AV,0.0,37.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,0.0,4.0
LOS ANGELES,LOS ANGELES,SLAUSON AV/WESTERN AV,-118.30895260256605,33.98914845805199,SLAUSON AV,WESTERN AV,0.0,37.0,0.0,4.0,0.0,2.0,0.0,75.0,0.0,9.0,0.0,9.0
LOS ANGELES,LOS ANGELES,BELLINGHAM AV/VICTORY BL,-118.39875049314342,34.18666860062852,BELLINGHAM AV,VICTORY BL,0.0,36.0,0.0,2.0,0.0,0.0,0.0,60.0,0.0,4.0,0.0,1.0
LOS ANGELES,LOS ANGELES,SHERMAN WY/TAMPA AV,-118.55348046746897,34.20115614937988,SHERMAN WY,TAMPA AV,0.0,36.0,0.0,1.0,0.0,3.0,0.0,74.0,0.0,2.0,0.0,3.0
LOS ANGELES,LOS ANGELES,SHOUP AV/VICTORY BL,-118.61459350837255,34.186454203369344,SHOUP AV,VICTORY BL,0.0,36.0,0.0,2.0,0.0,0.0,0.0,91.0,0.0,4.0,0.0,4.0
LOS ANGELES,LOS ANGELES,HOOVER ST/VERNON AV,-118.28716829362577,34.00371869534631,HOOVER ST,VERNON AV,0.0,36.0,0.0,2.0,0.0,1.0,0.0,86.0,0.0,4.0,0.0,2.0
LOS ANGELES,LOS ANGELES,PLUMMER ST/WHITE OAK AV,-118.51995260668396,34.24311862888305,PLUMMER ST,WHITE OAK AV,0.0,36.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,LAUREL CANYON BL/PAXTON ST,-118.43845343270884,34.26473884632663,LAUREL CANYON BL,PAXTON ST,0.0,36.0,0.0,1.0,0.0,1.0,0.0,57.0,0.0,3.0,0.0,2.0
LOS ANGELES,LOS ANGELES,VAN NUYS BL/WOODMAN AV,-118.44818227124999,34.247078931515624,VAN NUYS BL,WOODMAN AV,0.0,36.0,0.0,1.0,0.0,1.0,1.0,68.0,0.0,3.0,0.0,1.0
LOS ANGELES,LOS ANGELES,BEVERLY BL/HIGHLAND AV,-118.33865596099733,34.07618938139336,BEVERLY BL,HIGHLAND AV,0.0,35.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0.0
LOS ANGELES,LOS ANGELES,ROSCOE BL/WINNETKA AV,-118.57105002274714,34.22024569400879,ROSCOE BL,WINNETKA AV,0.0,35.0,0.0,1.0,0.0,0.0,0.0,105.0,0.0,3.0,0.0,2.0
LOS ANGELES,LOS ANGELES,CORBIN AV/SATICOY ST,-118.56227330334939,34.208338921743284,CORBIN AV,SATICOY ST,0.0,35.0,0.0,1.0,0.0,0.0,0.0,77.0,0.0,1.0,0.0,1.0
LOS ANGELES,LOS ANGELES,VERMONT AV/VERNON AV,-118.2915711938225,34.00367842828712,VERMONT AV,VERNON AV,0.0,35.0,0.0,3.0,0.0,1.0,0.0,92.0,0.0,12.0,0.0,5.0
LOS ANGELES,LOS ANGELES,BROADWAY/IMPERIAL HWY,-118.27846304244952,33.93100676903129,BROADWAY,IMPERIAL HWY,0.0,35.0,0.0,2.0,0.0,0.0,1.0,76.0,1.0,2.0,0.0,0.0
LOS ANGELES,LOS ANGELES,5TH ST/FIGUEROA ST,-118.25712555558107,34.05227657685059,5TH ST,FIGUEROA ST,0.0,34.0,0.0,3.0,0.0,0.0,0.0,54.0,0.0,4.0,0.0,1.0
LOS ANGELES,LOS ANGELES,DE SOTO AV/SATICOY ST,-118.58848195102503,34.20832235033095,DE SOTO AV,SATICOY ST,0.0,34.0,0.0,0.0,0.0,2.0,1.0,88.0,0.0,2.0,0.0,3.0
LOS ANGELES,LOS ANGELES,LASSEN ST/MASON AV,-118.57980426319853,34.249980818671304,LASSEN ST,MASON AV,0.0,33.0,0.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,0.0,3.0
LOS ANGELES,LOS ANGELES,ROSCOE BL/WHITE OAK AV,-118.51863066368726,34.22099849642459,ROSCOE BL,WHITE OAK AV,0.0,33.0,0.0,2.0,0.0,2.0,0.0,63.0,0.0,3.0,0.0,4.0
LOS ANGELES,LOS ANGELES,MASON AV/SATICOY ST,-118.57972751340205,34.20833816874892,MASON AV,SATICOY ST,0.0,33.0,0.0,6.0,0.0,0.0,0.0,55.0,0.0,7.0,0.0,1.0
LOS ANGELES,LOS ANGELES,LINDLEY AV/SATICOY ST,-118.52734398775002,34.208399235409914,LINDLEY AV,SATICOY ST,0.0,33.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,2.0
LOS ANGELES,LOS ANGELES,NORDHOFF ST/WOODLEY AV,-118.48506785340697,34.235636704841305,NORDHOFF ST,WOODLEY AV,0.0,33.0,0.0,4.0,0.0,1.0,0.0,82.0,0.0,8.0,0.0,1.0
LOS ANGELES,LOS ANGELES,AVALON BL/CENTURY BL,-118.26518117600212,33.94560931241473,AVALON BL,CENTURY BL,0.0,33.0,0.0,3.0,0.0,0.0,0.0,60.0,0.0,4.0,0.0,2.0
LOS ANGELES,LOS ANGELES,HAZELTINE AV/VICTORY BL,-118.43998277100896,34.18665912892166,HAZELTINE AV,VICTORY BL,0.0,33.0,0.0,1.0,0.0,2.0,0.0,58.0,0.0,2.0,0.0,2.0
LOS ANGELES,LOS ANGELES,BURBANK BL/RESEDA BL,-118.53600337980261,34.172341849491936,BURBANK BL,RESEDA BL,0.0,33.0,0.0,3.0,0.0,0.0,0.0,69.0,0.0,6.0,0.0,1.0
LOS ANGELES,LOS ANGELES,MAGNOLIA BL/WOODMAN AV,-118.43125598841952,34.16486936234065,MAGNOLIA BL,WOODMAN AV,0.0,33.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,0.0
LOS ANGELES,LOS ANGELES,HASKELL AV/VANOWEN ST,-118.47488633557386,34.19391026142004,HASKELL AV,VANOWEN ST,0.0,33.0,0.0,1.0,0.0,1.0,0.0,77.0,0.0,1.0,0.0,5.0
LOS ANGELES,LOS ANGELES,BURBANK BL/VINELAND AV,-118.3703029891875,34.172173295251305,BURBANK BL,VINELAND AV,0.0,32.0,0.0,1.0,0.0,2.0,0.0,60.0,0.0,2.0,0.0,5.0
LOS ANGELES,LOS ANGELES,VAN NUYS BL/VICTORY BL,-118.44873788794189,34.18666666666643,VAN NUYS BL,VICTORY BL,0.0,32.0,0.0,6.0,0.0,3.0,1.0,122.0,0.0,9.0,0.0,4.0
LOS ANGELES,LOS ANGELES,6TH ST/HIGHLAND AV,-118.33862981451408,34.06491218713304,6TH ST,HIGHLAND AV,0.0,32.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,HAUSER BL/VENICE BL,-118.35861545737725,34.043975865639645,HAUSER BL,VENICE BL,0.0,32.0,0.0,2.0,0.0,1.0,0.0,57.0,0.0,4.0,0.0,1.0
LOS ANGELES,LOS ANGELES,CORBIN AV/DEVONSHIRE ST,-118.56232026877231,34.25724229205636,CORBIN AV,DEVONSHIRE ST,0.0,32.0,0.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,2.0
LOS ANGELES,LOS ANGELES,SHERMAN WY/WOODLEY AV,-118.48368237166332,34.201186302580645,SHERMAN WY,WOODLEY AV,0.0,32.0,0.0,1.0,0.0,0.0,0.0,62.0,0.0,3.0,0.0,2.0
LOS ANGELES,LOS ANGELES,LASSEN ST/SEPULVEDA BL,-118.46754612793632,34.2500349075912,LASSEN ST,SEPULVEDA BL,0.0,32.0,0.0,2.0,0.0,1.0,0.0,84.0,0.0,6.0,0.0,3.0
LOS ANGELES,LOS ANGELES,BALBOA BL/PARTHENIA ST,-118.50258556256324,34.228507377366306,BALBOA BL,PARTHENIA ST,0.0,31.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,2.0
LOS ANGELES,LOS ANGELES,DE SOTO AV/PARTHENIA ST,-118.58853113171686,34.22820458322004,DE SOTO AV,PARTHENIA ST,0.0,31.0,0.0,4.0,0.0,0.0,0.0,72.0,0.0,5.0,0.0,2.0
LOS ANGELES,LOS ANGELES,SHERMAN WY/WHITE OAK AV,-118.51860782406399,34.20120910395846,SHERMAN WY,WHITE OAK AV,0.0,31.0,0.0,1.0,0.0,1.0,0.0,54.0,0.0,2.0,0.0,2.0
LOS ANGELES,LOS ANGELES,BALBOA BL/RINALDI ST,-118.50212475866424,34.2792953527142,BALBOA BL,RINALDI ST,0.0,31.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1.0
LOS ANGELES,LOS ANGELES,LOUISE AV/SATICOY ST,-118.5098449584426,34.20840818114343,LOUISE AV,SATICOY ST,0.0,31.0,0.0,0.0,0.0,2.0,0.0,51.0,0.0,1.0,0.0,3.0
LOS ANGELES,LOS ANGELES,HAYVENHURST AV/SAN FERNANDO MISSION BL,-118.49344364031751,34.27197155214308,HAYVENHURST AV,SAN FERNANDO MISSION BL,0.0,31.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,1.0,0.0,2.0
LOS ANGELES,LOS ANGELES,CHATSWORTH ST/RESEDA BL,-118.53611282487266,34.264537040709705,CHATSWORTH ST,RESEDA BL,0.0,31.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,NORDHOFF ST/VAN NUYS BL,-118.4502587129159,34.235406375358075,NORDHOFF ST,VAN NUYS BL,0.0,30.0,0.0,3.0,0.0,4.0,0.0,80.0,0.0,5.0,0.0,4.0
LOS ANGELES,LOS ANGELES,CRENSHAW BL/SLAUSON AV,-118.33091262130604,33.989008851381634,CRENSHAW BL,SLAUSON AV,0.0,30.0,0.0,4.0,0.0,1.0,0.0,74.0,0.0,7.0,0.0,1.0
LOS ANGELES,LOS ANGELES,PARTHENIA ST/SEPULVEDA BL,-118.46766042725176,34.22826870467055,PARTHENIA ST,SEPULVEDA BL,0.0,30.0,0.0,7.0,0.0,1.0,2.0,67.0,2.0,12.0,0.0,2.0
LOS ANGELES,LOS ANGELES,PLUMMER ST/TAMPA AV,-118.55359163284197,34.2427307139162,PLUMMER ST,TAMPA AV,0.0,30.0,0.0,0.0,0.0,1.0,0.0,93.0,0.0,0.0,0.0,1.0
LOS ANGELES,LOS ANGELES,NOBLE AV/NORDHOFF ST,-118.46098988663388,34.2354796856464,NOBLE AV,NORDHOFF ST,0.0,29.0,0.0,2.0,0.0,0.0,2.0,60.0,0.0,3.0,0.0,0.0
LOS ANGELES,LOS ANGELES,BROADWAY/MANCHESTER AV,-118.27827693101261,33.96008078374549,BROADWAY,MANCHESTER AV,0.0,29.0,0.0,2.0,0.0,1.0,1.0,72.0,0.0,4.0,0.0,5.0
LOS ANGELES,LOS ANGELES,LAUREL CANYON BL/VICTORY BL,-118.39651167424596,34.18667907943762,LAUREL CANYON BL,VICTORY BL,0.0,28.0,0.0,2.0,0.0,2.0,0.0,81.0,0.0,4.0,0.0,2.0
LOS ANGELES,LOS ANGELES,VICTORY BL/WOODMAN AV,-118.43126011589021,34.18667760187449,VICTORY BL,WOODMAN AV,0.0,28.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,3.0
LOS ANGELES,LOS ANGELES,SHERMAN WY/WOODMAN AV,-118.43124480298516,34.20118756317616,SHERMAN WY,WOODMAN AV,0.0,28.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,8.0,0.0,2.0
LOS ANGELES,LOS ANGELES,COLFAX AV/OXNARD ST,-118.38779983326452,34.17940912851702,COLFAX AV,OXNARD ST,0.0,27.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,2.0,0.0,1.0
LOS ANGELES,LOS ANGELES,HOOVER ST/IMPERIAL HWY,-118.28698218846252,33.930983247577736,HOOVER ST,IMPERIAL HWY,0.0,27.0,0.0,2.0,0.0,0.0,2.0,51.0,1.0,2.0,0.0,2.0
LOS ANGELES,LOS ANGELES,RIVERSIDE DR/VINELAND AV,-118.37035461604428,34.152408692958495,RIVERSIDE DR,VINELAND AV,0.0,26.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,1.0,0.0,1.0
LOS ANGELES,LOS ANGELES,NORDHOFF ST/SEPULVEDA BL,-118.46771998977304,34.235525991964984,NORDHOFF ST,SEPULVEDA BL,0.0,26.0,0.0,7.0,0.0,1.0,0.0,89.0,0.0,17.0,0.0,5.0
LOS ANGELES,LOS ANGELES,GOWER ST/HOLLYWOOD BL,-118.3223871864375,34.10164823805273,GOWER ST,HOLLYWOOD BL,0.0,26.0,0.0,5.0,0.0,5.0,2.0,51.0,0.0,7.0,0.0,9.0
LOS ANGELES,LOS ANGELES,VICTORY BL/WHITE OAK AV,-118.51849318451471,34.186620732779225,VICTORY BL,WHITE OAK AV,0.0,26.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0,1.0,0.0,0.0
LOS ANGELES,LOS ANGELES,FALLBROOK AV/SHERMAN WY,-118.62342078333288,34.20099065245164,FALLBROOK AV,SHERMAN WY,0.0,26.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,1.0,0.0,1.0
LOS ANGELES,LOS ANGELES,ADAMS BL/CRENSHAW BL,-118.33502674610492,34.03257505362259,ADAMS BL,CRENSHAW BL,0.0,26.0,0.0,2.0,0.0,0.0,0.0,74.0,0.0,3.0,0.0,0.0
LOS ANGELES,LOS ANGELES,DEVONSHIRE ST/TAMPA AV,-118.55361724327507,34.257258996756796,DEVONSHIRE ST,TAMPA AV,0.0,25.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0,0.0,1.0
LOS ANGELES,LOS ANGELES,FULTON AV/OXNARD ST,-118.42251432317383,34.17939819606152,FULTON AV,OXNARD ST,0.0,24.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,2.0
LOS ANGELES,LOS ANGELES,BALBOA BL/PLUMMER ST,-118.50246285167968,34.2430099339607,BALBOA BL,PLUMMER ST,0.0,24.0,0.0,1.0,0.0,1.0,0.0,77.0,0.0,1.0,0.0,2.0
LOS ANGELES,LOS ANGELES,VICTORY BL/WILBUR AV,-118.5447464776858,34.18658106663535,VICTORY BL,WILBUR AV,0.0,24.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0
LOS ANGELES,LOS ANGELES,SATICOY ST/WINNETKA AV,-118.5710070546351,34.208359114265434,SATICOY ST,WINNETKA AV,0.0,22.0,0.0,1.0,0.0,0.0,0.0,75.0,0.0,5.0,0.0,1.0
LOS ANGELES,LOS ANGELES,6TH ST/VERMONT AV,-118.29164571149845,34.06363414725507,6TH ST,VERMONT AV,0.0,21.0,0.0,2.0,0.0,2.0,0.0,78.0,0.0,4.0,0.0,9.0
LOS ANGELES,LOS ANGELES,OLYMPIC BL/RIMPAU BL,-118.33373353406512,34.056899357949746,OLYMPIC BL,RIMPAU BL,0.0,21.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,ARCADIA ST/MAIN ST,-118.24006343100693,34.05581114868517,ARCADIA ST,MAIN ST,0.0,21.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0,0.0,0.0
LOS ANGELES,LOS ANGELES,PLATT AV/VANOWEN ST,-118.64249213068499,34.193246366036206,PLATT AV,VANOWEN ST,0.0,21.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,LANGDON AV/ROSCOE BL,-118.46992893923027,34.22138893822291,LANGDON AV,ROSCOE BL,0.0,20.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,1.0
LOS ANGELES,LOS ANGELES,ARCADIA ST/LOS ANGELES ST,-118.23918890215116,34.05527801302327,ARCADIA ST,LOS ANGELES ST,0.0,19.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,WILSHIRE BL/WILTON PL,-118.31421287661293,34.061689734152914,WILSHIRE BL,WILTON PL,0.0,18.0,0.0,1.0,0.0,1.0,0.0,81.0,0.0,7.0,0.0,4.0
LOS ANGELES,LOS ANGELES,59TH PL/BROADWAY,-118.27828990803485,33.98599946906551,59TH PL,BROADWAY,0.0,18.0,0.0,1.0,0.0,1.0,2.0,29.0,2.0,4.0,0.0,2.0
LOS ANGELES,LOS ANGELES,LENNOX AV/ROSCOE BL,-118.44596294605564,34.22157899153582,LENNOX AV,ROSCOE BL,0.0,16.0,0.0,2.0,0.0,0.0,0.0,73.0,0.0,3.0,0.0,1.0
LOS ANGELES,LOS ANGELES,CENTRAL AV/VERNON AV,-118.25649091315988,34.003930431403695,CENTRAL AV,VERNON AV,0.0,15.0,0.0,1.0,0.0,1.0,0.0,73.0,0.0,4.0,0.0,5.0
LOS ANGELES,LOS ANGELES,92ND ST/CENTRAL AV,-118.25645751776443,33.95327756425781,92ND ST,CENTRAL AV,0.0,15.0,0.0,2.0,0.0,1.0,2.0,44.0,0.0,2.0,0.0,2.0
LOS ANGELES,LOS ANGELES,ADAMS BL/LA BREA AV,-118.35092767293405,34.03251124423958,ADAMS BL,LA BREA AV,0.0,12.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,2.0,0.0,1.0
LOS ANGELES,LOS ANGELES,ANAHEIM ST/AVALON BL,-118.2624510275,33.779979084896596,ANAHEIM ST,AVALON BL,0.0,9.0,0.0,1.0,0.0,0.0,2.0,32.0,0.0,4.0,1.0,1.0
LOS ANGELES,LOS ANGELES,3RD ST/WILTON PL,-118.31412400733154,34.06896495442709,3RD ST,WILTON PL,0.0,8.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,3.0,0.0,0.0
LOS ANGELES,LOS ANGELES,3RD ST/LA BREA AV,-118.34403208935325,34.06890680230169,3RD ST,LA BREA AV,0.0,8.0,0.0,1.0,0.0,1.0,2.0,38.0,1.0,4.0,0.0,1.0
LOS ANGELES,LOS ANGELES,CANTERBURY AV/VAN NUYS BL,-118.44528047942708,34.249210157259114,CANTERBURY AV,VAN NUYS BL,0.0,6.0,0.0,1.0,0.0,0.0,2.0,18.0,2.0,3.0,0.0,0.0
LOS ANGELES,LOS ANGELES,COLLINS ST/RESEDA BL,-118.53600649499784,34.17486377765842,COLLINS ST,RESEDA BL,0.0,4.0,0.0,1.0,0.0,0.0,3.0,12.0,0.0,4.0,1.0,0.0
LOS ANGELES,LOS ANGELES,CHATSWORTH ST/DE SOTO AV,-118.5885912514323,34.26449905810221,CHATSWORTH ST,DE SOTO AV,0.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0
